Title,Price,Cat_ID,Sub-category,Sub-subcategory,Condition,Quantity,Description,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM
Crayola Colored Drawing Chalk - Pack of 24 - Assorted Colors,5.49,19,,,New,10000,"The strong, brilliant colors of this chalk lend themselves to dramatically colorful effects on non-glossy papers in various techniques, such as dry-chalk (pastel painting) wet chalk painting and stenciling. <p><a href='http://ssiucm.schoolspecialty.com/uc",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751109&encrypt=.jpg,,,,,Art,ART SUPPLIES,DRAWING,DRAWING CHALK,,School Specialty,7629,SET OF 24
Crayola Colored Drawing Chalk - Pack of 12 - Assorted Colors,2.89,19,,,New,10000,"The strong, brilliant colors of this chalk lend themselves to dramatically colorful effects on non-glossy papers in various techniques, such as dry-chalk (pastel painting) wet chalk painting and stenciling. <p><a href='http://ssiucm.schoolspecialty.com/uc",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751104&encrypt=.jpg,,,,,Art,ART SUPPLIES,DRAWING,DRAWING CHALK,,School Specialty,7632,SET OF 12
Champion Sports Save-A-Leg Home Plate - White,9.49,8,,,New,10000,"This Heavy-Duty Rubber Base is the toughest available, with waffled bottom to hold it in place and a safety beveled edge. Now you can play baseball or softball anywhere. Just throw these bases anywhere you like, and go! Price is per base.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=771619&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,BASEBALL/SOFTBALL,,School Specialty,7646,EACH
Crayola Artista II Washable Liquid Tempera Paint - 1 Pint - Blue,3.59,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Blue, 16 oz. <p",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758733&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7677,PINT
Crayola Artista II Washable Liquid Tempera Paint - 1 Pint - Brown,3.59,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Brown, 16 oz. <",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758742&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7680,PINT
Crayola Artista II Washable Liquid Tempera Paint - 1 Pint - Green,3.59,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Green, 16 oz. <",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758751&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7683,PINT
Crayola Artista II Washable Liquid Tempera Paint - 1 Pint - Magenta,3.59,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Magenta, 16 oz.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758764&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7686,PINT
Sportime BallsEye Rubber Batting Tee,24.49,8,,,New,10000,This high-quality Rubber Batting Tee is made for use with BallsEye. Latex free.,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763586&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,BASEBALL/SOFTBALL,,School Specialty,7687,EACH
Crayola Artista II Washable Liquid Tempera Paint - 1 Pint - Orange,3.59,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Orange, 16 oz. ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758776&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7689,PINT
Crayola Artista II Washable Liquid Tempera Paint - 1 Pint - Red,3.59,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Red, 16 oz. <p>",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758790&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7692,PINT
Crayola Artista II Washable Liquid Tempera Paint - 1 Pint - Violet,3.59,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Violet, 16 oz. ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758801&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7695,PINT
Crayola Artista II Washable Liquid Tempera Paint - 1 Pint - White,3.59,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. White, 16 oz. <",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758807&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7698,PINT
Crayola Artista II Washable Liquid Tempera Paint - 1 Pint - Yellow,3.59,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Yellow, 16 oz.<",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758815&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7701,PINT
Crayola Artista II Washable Liquid Tempera Paint - 1 Quart - Black,6.39,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Black, 32 oz.</",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758820&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7704,QUART
Crayola Artista II Washable Liquid Tempera Paint - 1 Quart - Blue,6.39,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Blue, 32 oz. <p",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758829&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7707,QUART
Crayola Artista II Washable Liquid Tempera Paint - 1 Quart - Brown,6.39,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Brown, 32 oz.</",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758833&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7710,QUART
Crayola Artista II Washable Liquid Tempera Paint - 1 Quart - Green,6.39,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Green, 32 oz. <",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758838&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7716,QUART
Crayola Artista II Washable Liquid Tempera Paint - 1 Quart - Magenta,6.39,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Magenta, 32 oz.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758843&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7719,QUART
Crayola Artista II Washable Liquid Tempera Paint - 1 Quart - Orange,6.39,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Orange, 32 oz.<",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758850&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7722,QUART
Crayola Artista II Washable Liquid Tempera Paint - 1 Quart - Red,6.39,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Red, 32 oz. <p>",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758831&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7725,QUART
Crayola Artista II Washable Liquid Tempera Paint - 1 Quart - Violet,6.39,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Violet, 32 oz.<",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758841&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7728,QUART
Crayola Artista II Washable Liquid Tempera Paint - 1 Quart - White,6.39,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. White, 32 oz. <",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758847&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7731,QUART
Crayola Artista II Washable Liquid Tempera Paint - 1 Quart - Yellow,6.39,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Yellow, 32 oz. ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758853&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7734,QUART
Crayola Artista II Washable Liquid Tempera Paint - 1 Quart - Turquoise,6.39,19,,,New,10000,"A truly washable tempera - washable from skin and most clothing. Brilliant opaque colors that deliver maximum coverage. The improved formula features improved color mixing and flow characteristics, is freeze-thaw stable and non-separating. Turquoise, 32 o",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758836&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7735,QUART
Crayola Premier Fluorescent Tempera Paint - 16 Ounce - Chartreuse,11.69,19,,,New,10000,"First quality, velvet smooth tempera in six vivid fluorescent colors. Will not chip or crack. 16 oz. squeeze bottle. Chartreuse. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_007770.pdf 'target='_blank",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759007&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7770,PINT
Crayola Premier Fluorescent Tempera Paint - 16 Ounce - Blue,11.69,19,,,New,10000,"First quality, velvet smooth tempera in six vivid fluorescent colors. Will not chip or crack. 16 oz. squeeze bottle. Blue. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_007773.pdf 'target='_blank'><img",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748439&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7773,PINT
Crayola Premier Fluorescent Tempera Paint - 16 Ounce - Green,11.69,19,,,New,10000,"First quality, velvet smooth tempera in six vivid fluorescent colors. Will not chip or crack. 16 oz. squeeze bottle. Green. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_007776.pdf 'target='_blank'><im",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748447&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7776,PINT
Crayola Premier Fluorescent Tempera Paint - 16 Ounce - Pink,11.69,19,,,New,10000,"First quality, velvet smooth tempera in six vivid fluorescent colors. Will not chip or crack. 16 oz. squeeze bottle. Pink. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_007779.pdf 'target='_blank'><img",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748461&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7779,PINT
Crayola Premier Fluorescent Tempera Paint - 16 Ounce - Red,11.69,19,,,New,10000,"First quality, velvet smooth tempera in six vivid fluorescent colors. Will not chip or crack. 16 oz. squeeze bottle. Red. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_007782.pdf 'target='_blank'><img ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748456&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7782,PINT
Crayola Premier Fluorescent Tempera Paint - 16 Ounce - Orange/Yellow,11.69,19,,,New,10000,"First quality, velvet smooth tempera in six vivid fluorescent colors. Will not chip or crack. 16 oz. squeeze bottle. Orange/Yellow. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_007785.pdf 'target='_bl",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748469&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7785,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - Black,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748477&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7830,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - Blue,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748487&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7833,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - Brown,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748494&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7836,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - Green,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748503&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7842,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - Magenta,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748509&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7848,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - Orange,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748519&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7851,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - Peach,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748529&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7854,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - Red,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748279&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7857,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - Turquoise,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748288&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7860,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - Violet,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748295&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7863,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - White,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748305&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7866,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Pint - Yellow,7.89,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748313&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7869,PINT
Crayola Premier Non-Toxic Liquid Tempera Paint - 16 Ounces - Gold,12.19,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747422&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7872,EACH
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Quart - Black,11.99,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748318&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7875,QUART
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Quart - Blue,11.99,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748326&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7878,QUART
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Quart - Brown,11.99,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748330&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7881,QUART
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Quart - Green,11.99,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748338&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7887,QUART
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Quart - Magenta,11.99,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748343&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7890,QUART
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Quart - Orange,11.99,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748351&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7893,QUART
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Quart - Peach,11.99,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748364&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7896,QUART
Crayola Premier Non-Toxic Liquid Tempera Paint - 1 Quart - Red,11.99,19,,,New,10000,"Vibrant, non-toxic, smooth and dries to a beautiful matte finish. The improved formula features a creamier texture, is non-separating and freeze-thaw stable. Excellent for both school and professional illustration or craft projects. Can be used on all typ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748373&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,7899,QUART
